ID,D,R,Vobs,e_Vobs,Vgas,Vdisk,Vbul,SBdisk,SBul,Baryonic,Vdm,ID_R,Vbaryonic,rho_baryonic,V_MOND,V_TeVeS,V_pinning_dm,V_pinning_total,V_observed_total,Pinning_residual,MOND_residual,TeVeS_residual,Baryonic_residual
,3.27,4.64,51.6,1.45,25.68,15.61,0.0,0.07,0.0,30.052196259175467,21.54780374082453,NGC2366_4.64,30.052196259175467,1e-05,4252.76174973393,1066.8514740291787,0.03005219813419704,30.052211285271714,51.6,21.547788714728288,-4201.161749733929,-1015.2514740291787,21.547803740824534
,3.27,4.87,51.5,1.84,26.18,15.18,0.0,0.05,0.0,30.262597376960223,21.23740262303977,NGC2366_4.87,30.262597376960223,1e-05,4353.206726081361,1074.4322208381834,0.03026259926510918,30.262612508257018,51.5,21.237387491742982,-4301.706726081361,-1022.9322208381834,21.237402623039777
,3.27,5.11,50.4,2.53,26.59,14.76,0.0,0.03,0.0,30.41193351301426,19.988066486985737,NGC2366_5.11,30.41193351301426,1e-05,4455.136103420411,1079.8546658738671,0.030411935410480623,30.41194871897911,50.4,19.988051281020887,-4404.736103420411,-1029.454665873867,19.988066486985737
,3.27,5.35,48.5,4.6,26.69,14.37,0.0,0.02,0.0,30.312588144201744,18.187411855798256,NGC2366_5.35,30.312588144201744,1e-05,4553.127826011477,1076.4850121253528,0.03031259003546973,30.312603300493915,48.5,18.187396699506085,-4504.627826011477,-1027.9850121253528,18.187411855798256
,3.27,5.59,50.0,5.91,26.59,14.01,0.0,0.02,0.0,30.05508609204106,19.94491390795894,NGC2366_5.59,30.05508609204106,1e-05,4648.03143276807,1067.5130182923133,0.030055087967242936,30.055101119582222,50.0,19.944898880417778,-4598.03143276807,-1017.5130182923133,19.94491390795894
,3.27,5.82,49.0,7.42,26.28,13.7,0.0,0.01,0.0,29.636605743573263,19.363394256426734,NGC2366_5.82,29.636605743573263,1e-05,4736.132641723625,1052.8290342711277,0.029636607592665246,29.63662056187428,49.0,19.36337943812572,-4687.132641723625,-1003.8290342711277,19.363394256426737
,3.27,6.06,49.4,5.92,26.18,13.37,0.0,0.0,0.0,29.39641644826797,20.003583551732024,NGC2366_6.06,29.39641644826797,1e-05,4827.581309517221,1044.4359193711784,0.029396418282374024,29.396431146474352,49.4,20.003568853525646,-4778.181309517221,-995.0359193711785,20.003583551732028
,3.16,0.16,24.5,2.83,0.0,23.21,0.0,1105.79,0.0,23.21,1.2899999999999991,NGC2403_0.16,23.21,1e-05,1063.5864327829686,799.1661749901874,0.02321000144812214,23.210011604998545,24.5,1.2899883950014548,-1039.0864327829686,-774.6661749901874,1.2899999999999991
,3.16,0.26,35.3,2.46,0.0,35.33,0.0,1006.36,0.0,35.33,0.0,NGC2403_0.26,35.33,1e-05,1486.9569260741885,1207.3595468914177,0.035330002204315175,35.33001766499779,35.3,-0.030017664997792792,-1451.6569260741885,-1172.0595468914178,-0.030000000000001137
,3.16,0.36,43.2,1.12,1.92,46.97,0.0,938.26,0.0,47.00922569028339,0.0,NGC2403_0.36,47.00922569028339,1e-05,1882.2909711306588,1597.7606756311275,0.04700922862329073,47.009249194893286,43.2,-3.809249194893283,-1839.0909711306588,-1554.5606756311274,-3.809225690283384
,3.16,0.46,52.0,1.25,2.29,56.68,0.0,789.78,0.0,56.726241722856976,0.0,NGC2403_0.46,56.726241722856976,1e-05,2218.4090019651467,1922.390601441764,0.056726245262129986,56.726270085974285,52.0,-4.726270085974285,-2166.4090019651467,-1870.390601441764,-4.726241722856976
,3.16,0.56,60.9,2.93,2.64,63.77,0.0,624.65,0.0,63.8246229914443,0.0,NGC2403_0.56,63.8246229914443,1e-05,2479.3899451276316,2161.05168867277,0.06382462697360068,63.8246549037518,60.9,-2.924654903751801,-2418.4899451276315,-2100.15168867277,-2.924622991444302
,3.16,0.66,65.8,1.25,3.0,67.56,0.0,511.64,0.0,67.62657465819188,0.0,NGC2403_0.66,67.62657465819188,1e-05,2649.0499429040597,2292.278523194277,0.06762657887756027,67.62660847147498,65.8,-1.8266084714749837,-2583.2499429040595,-2226.478523194277,-1.8265746581918876
,3.16,0.76,71.7,1.25,3.34,70.83,0.0,469.31,0.0,70.9087053893949,0.7912946106051066,NGC2403_0.76,70.9087053893949,1e-05,2800.4421972252885,2406.0256439693194,0.07090870981354251,70.90874084374316,71.7,0.7912591562568423,-2728.7421972252887,-2334.3256439693196,0.7912946106051066
,3.16,0.86,74.6,1.6,3.68,72.8,0.0,402.53,0.0,72.89295164829038,1.7070483517096164,NGC2403_0.86,72.89295164829038,1e-05,2915.1559821045594,2477.1446949440074,0.07289295619623941,72.89298809476163,74.6,1.7070119052383603,-2840.5559821045595,-2402.5446949440075,1.7070483517096164
,3.16,0.96,74.6,1.03,4.02,74.87,0.0,381.19,0.0,74.9778453944897,0.0,NGC2403_0.96,74.9778453944897,1e-05,3029.31498857415,2551.0474096907833,0.07497785007251978,74.9778828834077,74.6,-0.3778828834077075,-2954.71498857415,-2476.4474096907834,-0.3778453944897109
,3.16,1.06,76.6,1.12,4.37,77.12,0.0,359.63,0.0,77.24371366007722,0.0,NGC2403_1.06,77.24371366007722,1e-05,3145.1523492511456,2630.456304295747,0.07724371847947971,77.24375228192922,76.6,-0.6437522819292241,-3068.5523492511456,-2553.856304295747,-0.6437136600772249
,3.16,1.16,78.5,1.6,4.75,79.47,0.0,345.41,0.0,79.61182952300493,0.0,NGC2403_1.16,79.61182952300493,1e-05,3260.9439430937787,2712.8921896929924,0.0796118344901593,79.61186932891471,78.5,-1.1118693289147075,-3182.4439430937787,-2634.3921896929924,-1.1118295230049284
,3.16,1.27,83.4,1.8,5.15,82.18,0.0,332.26,0.0,82.34121021699889,1.0587897830011173,NGC2403_1.27,82.34121021699889,1e-05,3388.6780460822774,2807.3413250089184,0.08234121535444523,82.34125138759885,83.4,1.0587486124011605,-3305.2780460822773,-2723.9413250089183,1.0587897830011173
,3.16,1.36,86.4,1.6,5.51,85.19,0.0,317.57,0.0,85.36800454502846,1.0319954549715504,NGC2403_1.36,85.36800454502846,1e-05,3510.5623766000795,2910.2964354745027,0.08536800987132305,85.36804722902538,86.4,1.0319527709746268,-3424.1623766000794,-2823.8964354745026,1.0319954549715504
,3.16,1.47,87.4,1.41,5.76,87.94,0.0,297.25,0.0,88.12843581954691,0.0,NGC2403_1.47,88.12843581954691,1e-05,3634.601106036259,3005.3422747004715,0.08812844131807078,88.1284798837593,87.4,-0.7284798837592916,-3547.201106036259,-2917.9422747004714,-0.7284358195469025
,3.16,1.57,90.3,1.41,5.98,90.77,0.0,286.72,0.0,90.96677030652457,0.0,NGC2403_1.57,90.96677030652457,1e-05,3753.528646487196,3102.3003663669083,0.09096677598213827,90.96681578990402,90.3,-0.666815789904021,-3663.228646487196,-3012.000366366908,-0.6667703065245689
,3.16,1.67,93.3,1.6,6.21,93.98,0.0,271.01,0.0,94.184948372869,0.0,NGC2403_1.67,94.184948372869,1e-05,3880.096454986654,3211.4991426935517,0.0941849542492718,94.18499546533728,93.3,-0.8849954653372833,-3786.7964549866538,-3118.1991426935515,-0.8849483728690046
,3.16,1.77,93.3,1.41,6.42,96.86,0.0,252.38,0.0,97.07252958484186,0.0,NGC2403_1.77,97.07252958484186,1e-05,3997.2165315379148,3309.795244780602,0.09707253564140711,97.07257812110056,93.3,-3.7725781211005653,-3903.9165315379146,-3216.4952447806018,-3.7725295848418625
,3.16,1.87,95.2,1.25,6.61,99.21,0.0,231.06,0.0,99.42995625061896,0.0,NGC2403_1.87,99.42995625061896,1e-05,4100.158557909682,3390.696963404625,0.09942996245426915,99.43000596559085,95.2,-4.230005965590848,-4004.958557909682,-3295.496963404625,-4.2299562506189545
,3.16,1.97,97.2,1.6,6.81,101.42,0.0,214.5,0.0,101.64837677011866,0.0,NGC2403_1.97,101.64837677011866,1e-05,4198.535042130767,3466.9583038415294,0.10164838311218091,101.64842759430067,97.2,-4.448427594300668,-4101.335042130767,-3369.7583038415296,-4.4483767701186565
,3.16,2.08,99.1,2.02,7.01,103.79,0.0,203.15,0.0,104.02645913420298,0.0,NGC2403_2.08,104.02645913420298,1e-05,4303.970283354661,3548.7019028562345,0.10402646562463894,104.02651114742604,99.1,-4.926511147426041,-4204.87028335466,-3449.6019028562346,-4.926459134202986
,3.16,2.18,98.2,2.02,7.27,106.07,0.0,177.77,0.0,106.31884969279906,0.0,NGC2403_2.18,106.31884969279906,1e-05,4401.894342212226,3627.172462644194,0.10631885632626223,106.31890285221725,98.2,-8.118902852217246,-4303.694342212226,-3528.9724626441944,-8.11884969279906
,3.16,2.28,98.2,1.6,7.54,106.73,0.0,143.26,0.0,106.99600226176678,0.0,NGC2403_2.28,106.99600226176678,1e-05,4459.982118798235,3652.8609074069223,0.10699600893747896,106.9960557597612,98.2,-8.796055759761202,-4361.782118798235,-3554.6609074069224,-8.796002261766773
,3.16,2.37,98.2,1.0,7.81,106.19,0.0,125.45,0.0,106.47681531676274,0.0,NGC2403_2.37,106.47681531676274,1e-05,4484.851859314865,3638.9993381332724,0.10647682196008172,106.47686855516373,98.2,-8.27686855516373,-4386.651859314865,-3540.7993381332726,-8.276815316762736
,3.16,2.47,97.2,1.12,8.25,105.57,0.0,115.5,0.0,105.8918665431864,0.0,NGC2403_2.47,105.8918665431864,1e-05,4512.204716100545,3623.1367020440575,0.10589187315000916,105.89191948911304,97.2,-8.691919489113033,-4415.004716100545,-3525.9367020440577,-8.691866543186393
,3.16,2.57,98.2,1.41,8.77,105.08,0.0,108.64,0.0,105.44533797186104,0.0,NGC2403_2.57,105.44533797186104,1e-05,4542.6801890513925,3611.6152740871976,0.10544534455082392,105.44539069452343,98.2,-7.245390694523422,-4444.480189051393,-3513.4152740871978,-7.245337971861034
,3.16,2.68,98.2,1.12,9.31,104.39,0.0,99.02,0.0,104.8043329256954,0.0,NGC2403_2.68,104.8043329256954,1e-05,4572.583974078552,3593.825521706792,0.1048043394646646,104.80438532785531,98.2,-6.6043853278553115,-4474.3839740785525,-3495.6255217067924,-6.604332925695402
,3.16,2.78,98.2,1.6,9.95,103.8,0.0,91.66,0.0,104.27580016475538,0.0,NGC2403_2.78,104.27580016475538,1e-05,4600.906269421275,3579.252652507297,0.10427580667074826,104.27585230264894,98.2,-6.07585230264894,-4502.7062694212755,-3481.0526525072974,-6.075800164755378
,3.16,2.88,99.1,2.69,10.97,103.16,0.0,86.76,0.0,103.74163339759018,0.0,NGC2403_2.88,103.74163339759018,1e-05,4628.989360540807,3564.3355159559183,0.10374163987025524,103.74168526840039,99.1,-4.641685268400394,-4529.889360540807,-3465.2355159559183,-4.641633397590184
,3.16,2.98,100.0,2.69,11.96,102.68,0.0,83.79,0.0,103.3741940718282,0.0,NGC2403_2.98,103.3741940718282,1e-05,4660.660897340633,3554.763399693546,0.10337420052156793,103.37424575891876,100.0,-3.374245758918761,-4560.660897340633,-3454.763399693546,-3.3741940718281995
,3.16,3.08,102.0,3.16,13.06,102.46,0.0,81.8,0.0,103.28898876453384,0.0,NGC2403_3.08,103.28898876453384,1e-05,4698.347709567694,3554.3762132740812,0.10328899520895743,103.28904040902175,102.0,-1.2890404090217515,-4596.347709567694,-3452.3762132740812,-1.2889887645338405
,3.16,3.19,101.0,3.4,14.06,102.29,0.0,78.36,0.0,103.25176850785655,0.0,NGC2403_3.19,103.25176850785655,1e-05,4740.689369701415,3555.7011482477624,0.1032517749499579,103.25182013373434,101.0,-2.2518201337343413,-4639.689369701415,-3454.7011482477624,-2.2517685078565535
,3.16,3.29,101.0,3.4,15.05,102.51,0.0,75.36,0.0,103.60889247550136,0.0,NGC2403_3.29,103.60889247550136,1e-05,4787.3093277957305,3569.7365175919454,0.10360889893988444,103.60894427994111,101.0,-2.608944279941113,-4686.3093277957305,-3468.7365175919454,-2.6088924755013636
,3.16,3.39,103.0,2.93,16.15,102.82,0.0,71.99,0.0,104.08061731177423,0.0,NGC2403_3.39,104.08061731177423,1e-05,4835.971763771993,3587.4997479976605,0.10408062380558925,104.08066935207637,103.0,-1.0806693520763702,-4732.971763771993,-3484.4997479976605,-1.0806173117742333
,3.16,3.49,107.0,2.46,17.15,103.06,0.0,67.49,0.0,104.47720373363752,2.5227962663624908,NGC2403_3.49,104.47720373363752,1e-05,4882.586824624833,3602.7214327521497,0.10447721025219642,104.47725597223285,107.0,2.5227440277671462,-4775.586824624833,-3495.7214327521497,2.5227962663624766
,3.16,3.59,110.0,2.46,18.14,102.95,0.0,62.39,0.0,104.53593688296864,5.4640631170313725,NGC2403_3.59,104.53593688296864,1e-05,4921.6105189256905,3606.6964661650636,0.10453594340519202,104.53598915093053,110.0,5.464010849069467,-4811.6105189256905,-3496.6964661650636,5.464063117031358
,3.16,3.69,112.0,3.4,19.24,103.12,0.0,56.77,0.0,104.8995328874252,7.100467112574805,NGC2403_3.69,104.8995328874252,1e-05,4966.761520347036,3620.7123288928397,0.10489953943233411,104.89958533718507,112.0,7.100414662814927,-4854.761520347036,-3508.7123288928397,7.100467112574805
,3.16,3.79,114.0,5.1,20.24,102.93,0.0,52.43,0.0,104.90110819243048,9.09889180756953,NGC2403_3.79,104.90110819243048,1e-05,5003.935501183044,3622.6678497852486,0.1049011147374377,104.90116064297801,114.0,9.098839357021987,-4889.935501183044,-3508.6678497852486,9.098891807569515
,3.16,3.9,118.0,5.1,21.03,102.5,0.0,47.97,0.0,104.635132245341,13.364867754659002,NGC2403_3.9,104.635132245341,1e-05,5038.947400003298,3615.853300964244,0.1046351387737534,104.63518456290058,118.0,13.364815437099423,-4920.947400003298,-3497.853300964244,13.364867754659002
,3.16,3.99,118.0,4.85,21.83,101.99,0.0,44.58,0.0,104.30009108337345,13.699908916626557,NGC2403_3.99,104.30009108337345,1e-05,5065.005133264921,3606.3061431947426,0.1043000975908819,104.30014323341246,118.0,13.699856766587544,-4947.005133264921,-3488.3061431947426,13.699908916626555
,3.16,4.47,118.0,5.36,25.72,99.49,0.0,31.94,0.0,102.76078288919368,15.239217110806322,NGC2403_4.47,102.76078288919368,1e-05,5207.02242169169,3562.6202266017217,0.10276078930066136,102.7608342695787,118.0,15.239165730421306,-5089.02242169169,-3444.6202266017217,15.239217110806322
,3.16,4.97,121.0,2.57,27.81,97.06,0.0,24.17,0.0,100.96553718967677,20.034462810323237,NGC2403_4.97,100.96553718967677,1e-05,5347.798023485928,3509.1470646082826,0.10096554348913518,100.96558767243904,121.0,20.034412327560958,-5226.798023485928,-3388.1470646082826,20.034462810323234
,3.16,5.47,124.0,0.22,29.41,94.4,0.0,15.97,0.0,98.87521479116998,25.12478520883002,NGC2403_5.47,98.87521479116998,1e-05,5480.22007769761,3444.389900118953,0.09887522096020866,98.87526422877119,124.0,25.124735771228814,-5356.22007769761,-3320.389900118953,25.12478520883002
,3.16,5.96,125.0,0.88,30.7,91.13,0.0,11.31,0.0,96.16219059484864,28.837809405151347,NGC2403_5.96,96.16219059484864,1e-05,5596.27008819267,3357.268805695671,0.09616219659461586,96.16223867593793,125.0,28.837761324062072,-5471.27008819267,-3232.268805695671,28.83780940515136
,3.16,6.46,126.0,0.45,31.7,87.9,0.0,7.9,0.0,93.44142550282504,32.55857449717496,NGC2403_6.46,93.44142550282504,1e-05,5714.365406587157,3268.799697297884,0.09344143133283785,93.44147222353195,126.0,32.558527776468054,-5588.365406587157,-3142.799697297884,32.55857449717496
,3.16,6.96,126.0,0.55,33.29,84.95,0.0,5.51,0.0,91.2399397194014,34.76006028059861,NGC2403_6.96,91.2399397194014,1e-05,5839.434784292055,3197.0338156631597,0.09123994541205874,91.23998533936555,126.0,34.760014660634454,-5713.434784292055,-3071.0338156631597,34.760060280598594
,3.16,7.45,126.0,0.45,34.99,81.98,0.0,3.88,0.0,89.13484447734231,36.86515552265769,NGC2403_7.45,89.13484447734231,1e-05,5961.028476697625,3127.7561601282277,0.0891348500386582,89.13488904475898,126.0,36.86511095524102,-5835.028476697625,-3001.7561601282277,36.86515552265769
,3.16,7.95,126.0,0.24,36.58,79.11,0.0,2.71,0.0,87.15783671018917,38.84216328981083,NGC2403_7.95,87.15783671018917,1e-05,6085.797277267786,3062.2953746761036,0.08715784214815527,87.15788028910207,126.0,38.84211971089793,-5959.797277267786,-2936.2953746761036,38.84216328981083
,3.16,8.45,127.0,1.45,38.38,76.42,0.0,1.9,0.0,85.51631891048632,41.48368108951368,NGC2403_8.45,85.51631891048632,1e-05,6213.298705196781,3007.8531084058654,0.08551632424603456,85.51636166864041,127.0,41.483638331359586,-6086.298705196781,-2880.8531084058654,41.48368108951368
,3.16,8.94,128.0,1.12,39.97,74.09,0.0,1.34,0.0,84.18389988590455,43.81610011409545,NGC2403_8.94,84.18389988590455,1e-05,6339.837300751495,2963.635044108917,0.08418390513832029,84.18394197784922,128.0,43.816058022150784,-6211.837300751495,-2835.635044108917,43.81610011409545
,3.16,9.44,128.0,1.68,41.47,71.75,0.0,0.93,0.0,82.87233193291956,45.12766806708044,NGC2403_9.44,82.87233193291956,1e-05,6467.30480184752,2919.8591540465154,0.08287233710350374,82.87237336908035,128.0,45.12762663091965,-6339.30480184752,-2791.8591540465154,45.127668067080435
,3.16,9.94,127.0,2.56,42.57,69.58,0.0,0.65,0.0,81.5694875550901,45.43051244490989,NGC2403_9.94,81.5694875550901,1e-05,6592.676944913955,2876.1098876522565,0.081569492644387,81.56952833982878,127.0,45.43047166017122,-6465.676944913955,-2749.1098876522565,45.430512444909894
,3.16,10.43,127.0,1.24,43.96,67.61,0.0,0.46,0.0,80.64486158460439,46.355138415395615,NGC2403_10.43,80.64486158460439,1e-05,6717.735459215404,2845.220361933256,0.08064486661621187,80.64490190703013,127.0,46.35509809296987,-6590.735459215404,-2718.220361933256,46.355138415395615
,3.16,10.93,128.0,0.21,45.06,65.75,0.0,0.32,0.0,79.70863253123842,48.29136746876158,NGC2403_10.93,79.70863253123842,1e-05,6843.204081422678,2813.777300795745,0.07970863750443254,79.70867238554969,128.0,48.29132761445031,-6715.204081422678,-2685.777300795745,48.29136746876158
,3.16,11.43,130.0,1.13,45.76,64.12,0.0,0.22,0.0,78.77405664303446,51.22594335696554,NGC2403_11.43,78.77405664303446,1e-05,6966.55783009084,2782.2343995628867,0.07877406155791836,78.77409603005785,130.0,51.22590396994215,-6836.55783009084,-2652.2343995628867,51.225943356965544
,3.16,11.92,130.0,2.23,46.15,62.55,0.0,0.16,0.0,77.73239350489601,52.26760649510399,NGC2403_11.92,77.73239350489601,1e-05,7084.099731087924,2746.8039150804375,0.0777323983547883,77.7324323710879,130.0,52.267567628912104,-6954.099731087924,-2616.8039150804375,52.26760649510399
,3.16,12.42,132.0,2.68,46.65,61.06,0.0,0.11,0.0,76.84104437083087,55.15895562916913,NGC2403_12.42,76.84104437083087,1e-05,7204.046786355569,2716.499460440795,0.07684104916510996,76.84108279134824,132.0,55.15891720865176,-7072.046786355569,-2584.499460440795,55.15895562916913
,3.16,12.92,133.0,2.68,46.95,59.67,0.0,0.08,0.0,75.92635510809143,57.07364489190857,NGC2403_12.92,75.92635510809143,1e-05,7321.895615207854,2685.2698722723176,0.07592635984530108,75.92639307126423,133.0,57.07360692873577,-7188.895615207854,-2552.2698722723176,57.07364489190857
,3.16,13.42,133.0,3.37,46.75,58.37,0.0,0.05,0.0,74.7838177682846,58.21618223171539,NGC2403_13.42,74.7838177682846,1e-05,7435.695219681882,2645.9743815088223,0.07478382243420888,74.7838551601888,133.0,58.21614483981119,-7302.695219681882,-2512.9743815088223,58.21618223171539
,3.16,13.91,133.0,3.81,46.25,57.26,0.0,0.04,0.0,73.60550319099788,59.39449680900212,NGC2403_13.91,73.60550319099788,1e-05,7545.14957439546,2605.308507855487,0.07360550778340455,73.60553999374487,133.0,59.39446000625513,-7412.14957439546,-2472.308507855487,59.39449680900212
,3.16,14.41,133.0,2.56,45.95,56.12,0.0,0.03,0.0,72.53176476551498,60.46823523448502,NGC2403_14.41,72.53176476551498,1e-05,7656.6290820438735,2568.2171090126812,0.07253176929092878,72.53180103139282,133.0,60.46819896860718,-7523.6290820438735,-2435.2171090126812,60.46823523448502
,3.16,14.91,134.0,0.56,45.66,55.05,0.0,0.02,0.0,71.52159184470099,62.47840815529901,NGC2403_14.91,71.52159184470099,1e-05,7767.242116736159,2533.2694510573633,0.07152159630708792,71.52162760549244,134.0,62.47837239450756,-7633.242116736159,-2399.2694510573633,62.47840815529901
,3.16,15.4,134.0,0.79,45.26,54.06,0.0,0.01,0.0,70.50497287425901,63.49502712574099,NGC2403_15.4,70.50497287425901,1e-05,7874.022555212806,2498.014011197778,0.07050497727321688,70.50500812674103,134.0,63.49499187325897,-7740.022555212806,-2364.014011197778,63.49502712574099
,3.16,15.9,133.0,0.67,44.76,53.11,0.0,0.01,0.0,69.45595510825547,63.54404489174453,NGC2403_15.9,69.45595510825547,1e-05,7981.541812206462,2461.561452965988,0.06945595944176285,69.45598983622867,133.0,63.54401016377133,-7848.541812206462,-2328.561452965988,63.544044891744534
,3.16,16.4,134.0,2.35,44.16,52.26,0.0,0.01,0.0,68.41939198794446,65.58060801205554,NGC2403_16.4,68.41939198794446,1e-05,8087.873218590905,2425.4825073497536,0.06841939625677843,68.41942619763617,134.0,65.58057380236383,-7953.873218590905,-2291.4825073497536,65.58060801205554
,3.16,16.89,134.0,4.13,43.36,51.43,0.0,0.0,0.0,67.26911995856642,66.73088004143358,NGC2403_16.89,67.26911995856642,1e-05,8189.760832893718,2385.3404374305946,0.06726912415563242,67.26915359312218,134.0,66.73084640687782,-8055.760832893718,-2251.3404374305946,66.73088004143358
,3.16,17.39,136.0,3.91,42.67,50.61,0.0,0.0,0.0,66.19743952752252,69.80256047247748,NGC2403_17.39,66.19743952752252,1e-05,8293.416003071352,2347.911472265988,0.06619744365772406,66.19747262623814,136.0,69.80252737376186,-8157.416003071352,-2211.911472265988,69.80256047247748
,3.16,17.89,136.0,6.38,41.87,49.84,0.0,0.0,0.0,65.09318320684586,70.90681679315414,NGC2403_17.89,65.09318320684586,1e-05,8395.675702407758,2309.2842766300478,0.06509318726815047,65.09321575343338,136.0,70.90678424656662,-8259.675702407758,-2173.2842766300478,70.90681679315414
,3.16,18.38,135.0,8.39,41.07,49.16,0.0,0.0,0.0,64.05818058608908,70.94181941391092,NGC2403_18.38,64.05818058608908,1e-05,8495.190786556826,2273.044626838866,0.06405818458281763,64.05821261517536,135.0,70.94178738482464,-8360.190786556826,-2138.044626838866,70.94181941391092
,3.16,18.88,133.0,7.83,40.27,48.46,0.0,0.0,0.0,63.00828913722384,69.99171086277616,NGC2403_18.88,63.00828913722384,1e-05,8595.723384334793,2236.2426219056847,0.0630082930684474,63.00832064136446,133.0,69.99167935863554,-8462.723384334793,-2103.2426219056847,69.99171086277616
,3.16,19.38,134.0,6.26,39.87,47.78,0.0,0.0,0.0,62.22977824161034,71.77022175838965,NGC2403_19.38,62.22977824161034,1e-05,8697.158231284515,2208.9741372126578,0.062229782124260904,62.229809356495565,134.0,71.77019064350444,-8563.158231284515,-2074.9741372126578,71.77022175838965
,3.16,19.87,136.0,5.6,39.87,47.15,0.0,0.0,0.0,61.74738375024483,74.25261624975516,NGC2403_19.87,61.74738375024483,1e-05,8797.461190593569,2192.124210394759,0.06174738760279776,61.74741462393283,136.0,74.25258537606717,-8661.461190593569,-2056.124210394759,74.25261624975516
,3.16,20.37,135.0,5.24,39.87,46.52,0.0,0.0,0.0,61.26766928813272,73.73233071186729,NGC2403_20.37,61.26766928813272,1e-05,8898.7589752729,2175.354752415367,0.061267673110755226,61.26769992196353,135.0,73.73230007803647,-8763.7589752729,-2040.3547524153669,73.73233071186728
,3.16,20.87,134.0,3.12,39.87,45.97,0.0,0.0,0.0,60.85111174004958,73.14888825995041,NGC2403_20.87,60.85111174004958,1e-05,8999.368966766504,2160.7989290721453,0.06085111553668216,60.851142165601644,134.0,73.14885783439836,-8865.368966766504,-2026.7989290721453,73.14888825995041
,14.1,3.44,285.0,14.4,-0.57,163.4,239.5,560.42,13.23,289.9312589218348,0.0,NGC2841_3.44,289.9312589218348,1e-05,9838.655543314848,9571.46973596333,0.28993127701127364,289.9314038874461,285.0,-4.931403887446095,-9553.655543314848,-9286.46973596333,-4.931258921834797
,14.1,3.77,297.0,13.6,-0.57,171.13,229.25,537.66,5.28,286.07929722368937,10.920702776310634,NGC2841_3.77,286.07929722368937,1e-05,9787.871489757106,9465.136657780422,0.28607931507279594,286.07944026332007,297.0,10.920559736679934,-9490.871489757106,-9168.136657780422,10.920702776310634
,14.1,4.13,303.0,8.47,-0.43,180.88,219.24,507.23,1.94,284.22515177232293,18.77484822767707,NGC2841_4.13,284.22515177232293,1e-05,9801.946383244504,9422.62143737966,0.2842251695057454,284.225293884881,303.0,18.77470611511899,-9498.946383244504,-9119.62143737966,18.77484822767707
,14.1,4.47,306.0,5.93,-0.1,188.37,210.91,465.98,0.76,282.78312361242496,23.21687638757504,NGC2841_4.47,282.78312361242496,1e-05,9824.438864383044,9391.303036283107,0.28278314125587617,282.78326500396906,306.0,23.216734996030937,-9518.438864383044,-9085.303036283107,23.21687638757504
,14.1,4.8,307.0,5.93,-0.19,194.64,203.54,438.69,0.3,281.6261658653187,25.37383413468132,NGC2841_4.8,281.6261658653187,1e-05,9853.357666298325,9367.811345114525,0.2816261834365848,281.62630667838397,307.0,25.37369332161603,-9546.357666298325,-9060.811345114525,25.373834134681317
,14.1,5.13,304.0,8.47,-0.28,200.57,196.88,413.05,0.12,281.0518416591501,22.948158340849886,NGC2841_5.13,281.0518416591501,1e-05,9898.866283570054,9362.191718775277,0.28105185919458286,281.05198218505336,304.0,22.94801781494664,-9594.866283570054,-9058.191718775277,22.948158340849886
,14.1,5.48,308.0,8.47,-0.38,206.64,190.44,383.91,0.05,281.0117926351134,26.98820736488659,NGC2841_5.48,281.0117926351134,1e-05,9962.989691854547,9373.720962588071,0.28101181016804744,281.01193314099214,308.0,26.98806685900786,-9654.989691854547,-9065.720962588071,26.98820736488659
,14.1,5.83,313.0,12.7,-0.48,211.29,184.57,352.6,0.02,280.55263213878425,32.44736786121575,NGC2841_5.83,280.55263213878425,1e-05,10014.960579053719,9371.212931798016,0.28055264964307025,280.55277241508276,313.0,32.44722758491724,-9701.960579053719,-9058.212931798016,32.44736786121575
,14.1,6.16,314.0,9.32,-0.53,215.14,179.57,340.73,0.01,280.233626461922,33.76637353807803,NGC2841_6.16,280.233626461922,1e-05,10066.90604903016,9371.949658734306,0.2802336439463045,280.2337665787177,314.0,33.76623342128232,-9752.90604903016,-9057.949658734306,33.76637353807803
,14.1,6.51,315.0,6.78,3.83,221.84,174.68,329.32,0.0,282.3840592172299,32.61594078277011,NGC2841_6.51,282.3840592172299,1e-05,10190.612783341343,9451.94438777078,0.2823840768357826,282.38420040924177,315.0,32.61579959075823,-9875.612783341343,-9136.94438777078,32.61594078277011
,14.1,6.86,317.0,8.47,8.02,227.72,170.15,300.88,0.0,284.37957257862246,32.62042742137754,NGC2841_6.86,284.37957257862246,1e-05,10309.010296822871,9526.582543698529,0.28437959032167953,284.37971476839095,317.0,32.620285231609046,-9992.010296822871,-9209.582543698529,32.62042742137754
,14.1,7.18,320.0,7.63,12.15,231.73,166.32,276.7,0.0,285.497386678057,34.50261332194299,NGC2841_7.18,285.497386678057,1e-05,10397.006001729536,9571.842830054906,0.285497404490857,285.49752942673246,320.0,34.502470573267544,-10077.006001729536,-9251.842830054906,34.50261332194299
,14.1,7.51,316.0,20.5,16.24,235.48,162.63,259.76,0.0,286.64103840866886,29.358961591331138,NGC2841_7.51,286.64103840866886,1e-05,10486.854480729671,9617.90921299605,0.2866410562928237,286.6411817291701,316.0,29.358818270829886,-10170.854480729671,-9301.90921299605,29.358961591331138
